anio_hecho;mes_hecho;dia_hecho;hora_hecho;minuto_hecho;fecha_hecho;edad;feminicidio;grupo_feminicidio;modalidad;estado_civil;grupo_armado;grupo_caracterizacion;medio_transporte;nivel_academico;ocupacion;sexo;comuna_hecho;codigo_barrio_hecho;codigo_comuna_hecho;barrio_hecho
2012;6;1;8;54;1/6/2012;40;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Oficios varios;Masculino;Villa Hermosa;0810;08;El Pinal
2012;6;1;13;30;1/6/2012;32;Pareja;Si;Asfixia mecánica;Unión marital de hecho;NA;Violencia intrafamiliar;Caminata;Primaria;Ama de casa;Femenino;Manrique;0305;03;El Raizal
2012;6;1;23;0;1/6/2012;20;No aplica;No aplica;Arma de fuego;Soltero;NA;Convivencia;Caminata;Bachillerato;Estudiante;Masculino;Aranjuez;0409;04;Manrique Central No.1
2012;6;2;4;0;2/6/2012;28;No aplica;No aplica;Arma de fuego;NA;NA;Homicidios asociados a hurtos;Caminata;NA;NA;Masculino;San Cristóbal;AE2;60;Área de Expansión San Cristóbal
2012;6;2;4;25;2/6/2012;30;No aplica;No aplica;Asfixia mecánica;NA;NA;Grupos Delincuenciales Organizados;Autobus;NA;Conductor;Masculino;Villa Hermosa;0803;08;San Miguel
2012;6;2;6;54;2/6/2012;17;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Primaria;Oficios varios;Masculino;San Javier;1306;13;La Pradera
2012;6;2;13;39;2/6/2012;32;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;NA;Desempleado;Masculino;Castilla;0514;05;Alfonso López
2012;6;2;14;20;2/6/2012;32;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;Grupos Delincuenciales Organizados;Motocicleta;Bachillerato;Comerciante;Masculino;San Antonio de Prado;AUC2;80;San Antonio de Prado
2012;6;2;14;59;2/6/2012;39;No aplica;No aplica;Arma de fuego;NA;NA;Convivencia;Caminata;Primaria;Comisionista;Masculino;Robledo;Inst_8;07;Universidad Nacional
2012;6;2;16;27;2/6/2012;22;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Motocicleta;NA;NA;Masculino;La Candelaria;1015;10;Bomboná No.1
2012;6;2;21;0;2/6/2012;18;No aplica;No aplica;Arma de fuego;Soltero;NA;Homicidios asociados a hurtos;Caminata;Primaria;Vendedor;Masculino;San Javier;1303;13;Santa Rosa de Lima
2012;6;3;6;50;3/6/2012;25;No aplica;No aplica;Arma de fuego;NA;NA;Homicidios asociados a hurtos;NA;NA;NA;Masculino;San Antonio de Prado;AUC2;80;San Antonio de Prado
2012;6;3;18;18;3/6/2012;44;No aplica;No aplica;Arma de fuego;Casado;NA;Grupos Delincuenciales Organizados;Automóvil;Primaria;Conductor;Masculino;Villa Hermosa;0810;08;El Pinal
2012;6;3;21;20;3/6/2012;24;No aplica;No aplica;Arma de fuego;Soltero;NA;Homicidios asociados a hurtos;Motocicleta;Bachillerato;Conductor;Masculino;Guayabal;1511;15;La Colina
2012;6;3;21;47;3/6/2012;24;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Primaria;Desempleado;Masculino;Villa Hermosa;0814;08;San Antonio
2012;6;4;6;20;4/6/2012;24;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Caminata;NA;NA;Masculino;La Candelaria;1005;10;Estación Villa
2012;6;4;12;26;4/6/2012;44;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Alfabeta;Desempleado;Masculino;Robledo;0709;07;Córdoba
2012;6;4;18;33;4/6/2012;18;No aplica;No aplica;Arma de fuego;Soltero;NA;En procedimiento de la fuerza pública;Motocicleta con parrillero;Bachillerato;Desempleado;Masculino;Laureles Estadio;1101;11;Carlos E. Restrepo
2012;6;4;18;50;4/6/2012;21;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Desempleado;Masculino;Villa Hermosa;0810;08;El Pinal
2012;6;4;19;20;4/6/2012;55;No aplica;No aplica;Cortopunzante;Soltero;NA;Homicidios asociados a hurtos;Caminata;NA;Desempleado;Masculino;La Candelaria;1019;10;La Candelaria
2012;6;5;1;41;5/6/2012;28;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Automóvil;Bachillerato;Vendedor ambulante;Masculino;San Antonio de Prado;AUC2;80;San Antonio de Prado
2012;6;5;1;41;5/6/2012;28;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Automóvil;Primaria;Vendedor ambulante;Masculino;San Antonio de Prado;AUC2;80;San Antonio de Prado
2012;6;5;1;41;5/6/2012;48;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;Grupos Delincuenciales Organizados;Automóvil;Primaria;Vendedor ambulante;Masculino;San Antonio de Prado;AUC2;80;San Antonio de Prado
2012;6;5;14;20;5/6/2012;26;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;NA;NA;NA;Masculino;Popular;0105;01;Moscú No.2
2012;6;5;15;48;5/6/2012;31;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;Homicidios asociados a hurtos;Caminata;Primaria;Mecánico automotriz;Masculino;Villa Hermosa;0813;08;Villatina
2012;6;6;3;20;6/6/2012;24;No aplica;No aplica;Arma de fuego;Soltero;NA;Homicidios asociados a hurtos;Caminata;Bachillerato;Conductor;Masculino;Doce de Octubre;0601;06;Santander
2012;6;6;6;45;6/6/2012;37;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;Grupos Delincuenciales Organizados;Caminata;Primaria;Desempleado;Masculino;San Cristóbal;6014;60;La Loma
2012;6;6;20;47;6/6/2012;27;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Primaria;Desempleado;Masculino;San Cristóbal;AE1;60;Área de Expansión Pajarito
2012;6;6;21;2;6/6/2012;34;No aplica;No aplica;Arma de fuego;NA;NA;Homicidios asociados a hurtos;Caminata;NA;NA;Masculino;Manrique;0302;03;Las Granjas
2012;6;7;8;45;7/6/2012;42;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Primaria;Tendero;Masculino;Altavista;7003;70;El Corazón El Morro
2012;6;7;18;10;7/6/2012;39;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;Grupos Delincuenciales Organizados;Motocicleta con parrillero;Primaria;Comerciante;Masculino;Manrique;0303;03;Campo Valdés No.2
2012;6;8;10;11;8/6/2012;23;No aplica;No aplica;Arma de fuego;Casado;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Empleado sector privado;Masculino;San Javier;1307;13;Juan XXIII La Quiebra
2012;6;8;12;45;8/6/2012;17;No aplica;No aplica;Cortopunzante;Unión marital de hecho;NA;Violencia intrafamiliar;Caminata;Primaria;Desempleado;Masculino;San Javier;1314;13;Las Independencias
2012;6;8;14;53;8/6/2012;38;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Comerciante;Masculino;Guayabal;1507;15;Campo Amor
2012;6;8;18;10;8/6/2012;20;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Desempleado;Masculino;Aranjuez;0405;04;Moravia
2012;6;8;19;50;8/6/2012;38;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Primaria;Desempleado;Masculino;Santa Cruz;0207;02;Villa del Socorro
2012;6;8;20;50;8/6/2012;20;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Primaria;Oficial construcción;Masculino;Villa Hermosa;0814;08;San Antonio
2012;6;8;21;35;8/6/2012;32;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Comerciante;Masculino;Belén;1613;16;Altavista
2012;6;9;0;25;9/6/2012;44;No aplica;No aplica;Cortopunzante;Casado;NA;Violencia de género;Caminata;NA;Independiente;Masculino;Aranjuez;0415;04;Miranda
2012;6;9;3;26;9/6/2012;24;No aplica;No aplica;Cortopunzante;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;En ejercicio de la prostitución;Masculino;La Candelaria;1018;10;Villa Nueva
2012;6;9;7;40;9/6/2012;48;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Primaria;Pintor;Masculino;Belén;1615;16;Los Alpes
2012;6;9;10;30;9/6/2012;35;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Desempleado;Masculino;Doce de Octubre;0602;06;Doce de Octubre No.1
2012;6;9;19;10;9/6/2012;18;No aplica;No aplica;Arma de fuego;Soltero;NA;Homicidios asociados a hurtos;Motocicleta;Bachillerato;Estudiante;Masculino;Villa Hermosa;0813;08;Villatina
2012;6;9;21;5;9/6/2012;16;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Primaria;Desempleado;Masculino;San Javier;1310;13;Veinte de Julio
2012;6;9;22;40;9/6/2012;20;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Conductor;Masculino;San Javier;1318;13;Antonio Nariño
2012;6;10;22;45;10/6/2012;23;No aplica;No aplica;Cortopunzante;Soltero;NA;Homicidios asociados a hurtos;Caminata;Primaria;Oficios varios;Masculino;Villa Hermosa;0806;08;Llanaditas
2012;6;11;7;30;11/6/2012;34;No aplica;No aplica;Asfixia mecánica;Unión marital de hecho;NA;En proceso de categorización;Caminata;Bachillerato;Oficios varios;Masculino;San Javier;1318;13;Antonio Nariño
2012;6;12;0;22;12/6/2012;45;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;En proceso de categorización;Autobus;Primaria;Comerciante;Masculino;Manrique;0303;03;Campo Valdés No.2
2012;6;12;8;50;12/6/2012;71;No aplica;No aplica;Cortopunzante;Casado;NA;Violencia intrafamiliar;Caminata;Universitario;Médico;Masculino;Laureles Estadio;Inst_13;11;Batallón Cuarta Brigada
2012;6;12;12;8;12/6/2012;24;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;Grupos Delincuenciales Organizados;Caminata;NA;Reciclador;Masculino;Santa Cruz;0201;02;La Isla
2012;6;12;12;8;12/6/2012;17;No;No;Arma de fuego;Unión marital de hecho;NA;Grupos Delincuenciales Organizados;Caminata;NA;Reciclador;Femenino;Santa Cruz;0201;02;La Isla
2012;6;13;13;40;13/6/2012;20;No aplica;No aplica;Arma de fuego;Soltero;NA;En proceso de categorización;Caminata;Bachillerato;Estudiante;Masculino;Doce de Octubre;0605;06;La Esperanza
2012;6;13;21;30;13/6/2012;37;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Caminata;NA;NA;Masculino;Robledo;0709;07;Córdoba
2012;6;14;19;0;14/6/2012;19;No aplica;No aplica;Arma de fuego;Soltero;NA;En proceso de categorización;NA;Primaria;Oficios varios;Masculino;Popular;0107;01;San Pablo
2012;6;15;5;33;15/6/2012;30;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;NA;Mecánico automotriz;Masculino;La Candelaria;1017;10;Los Ángeles
2012;6;15;7;35;15/6/2012;47;No aplica;No aplica;Arma de fuego;Casado;NA;Homicidios asociados a hurtos;Caminata;Bachillerato;Asesor;Masculino;Guayabal;1504;15;Santa Fé
2012;6;15;7;55;15/6/2012;31;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;Homicidios asociados a hurtos;Caminata;Primaria;Oficial construcción;Masculino;La América;1201;12;Ferrini
2012;6;16;0;50;16/6/2012;35;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Cocinero;Masculino;San Javier;1319;13;El Socorro
2012;6;16;6;19;16/6/2012;29;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;Homicidios asociados a hurtos;Caminata;Primaria;Desempleado;Masculino;Manrique;0310;03;Versalles No.2
2012;6;16;10;0;16/6/2012;30;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;En proceso de categorización;Caminata;Primaria;Vendedor;Masculino;Villa Hermosa;0809;08;Sucre
2012;6;16;13;56;16/6/2012;18;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Oficial construcción;Masculino;Belén;1613;16;Altavista
2012;6;16;21;57;16/6/2012;26;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Caminata;NA;NA;Masculino;San Cristóbal;6014;60;La Loma
2012;6;16;23;23;16/6/2012;25;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Caminata;NA;NA;Masculino;Villa Hermosa;0815;08;Las Estancias
2012;6;17;6;28;17/6/2012;18;No aplica;No aplica;Arma de fuego;Soltero;NA;Homicidios asociados a hurtos;Caminata;Primaria;Estudiante;Masculino;Buenos Aires;0906;09;Barrio Caicedo
2012;6;17;11;32;17/6/2012;42;No aplica;No aplica;Arma de fuego;Casado;NA;Homicidios asociados a hurtos;Caminata;Bachillerato;Conductor;Masculino;Doce de Octubre;0604;06;Pedregal
2012;6;17;20;20;17/6/2012;20;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;Grupos Delincuenciales Organizados;Caminata;Primaria;Mecánico automotriz;Masculino;San Antonio de Prado;AUC2;80;San Antonio de Prado
2012;6;17;20;20;17/6/2012;28;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;NA;Desempleado;Masculino;San Antonio de Prado;AUC2;80;San Antonio de Prado
2012;6;17;20;20;17/6/2012;30;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Caminata;NA;Desempleado;Masculino;San Antonio de Prado;AUC2;80;San Antonio de Prado
2012;6;17;22;0;17/6/2012;14;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Primaria;Desempleado;Masculino;San Antonio de Prado;AUC2;80;San Antonio de Prado
2012;6;18;1;30;18/6/2012;18;No aplica;No aplica;Arma de fuego;Soltero;NA;Homicidios asociados a hurtos;Caminata;Primaria;Desempleado;Masculino;Guayabal;1503;15;Trinidad
2012;6;18;6;27;18/6/2012;28;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;Homicidios asociados a hurtos;Caminata;Bachillerato;Conductor;Masculino;Villa Hermosa;0815;08;Las Estancias
2012;6;18;6;52;18/6/2012;23;Pareja;Si;Arma de fuego;Unión marital de hecho;NA;Violencia intrafamiliar;Caminata;Primaria;Ama de casa;Femenino;Manrique;0308;03;Manrique Oriental
2012;6;18;7;30;18/6/2012;27;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Caminata;NA;Desempleado;Masculino;Buenos Aires;0912;09;El Salvador
2012;6;18;8;30;18/6/2012;36;No aplica;No aplica;Cortopunzante;Soltero;NA;Homicidios asociados a hurtos;Caminata;NA;Estampador;Masculino;Manrique;0302;03;Las Granjas
2012;6;18;15;0;18/6/2012;41;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Analfabeta;Desempleado;Masculino;San Antonio de Prado;AUC2;80;San Antonio de Prado
2012;6;19;12;59;19/6/2012;24;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Autobus;Primaria;Comerciante;Masculino;Buenos Aires;0902;09;Barrios de Jesús
2012;6;19;22;5;19/6/2012;21;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Primaria;Desempleado;Masculino;Guayabal;Inst_19;15;Parque Juan Pablo II
2012;6;20;9;43;20/6/2012;24;No aplica;No aplica;Arma de fuego;NA;NA;Homicidios asociados a hurtos;Caminata;NA;Vendedor ambulante;Masculino;Aranjuez;0407;04;Sevilla
2012;6;20;14;30;20/6/2012;20;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Caminata;NA;NA;Masculino;Belén;1610;16;El Rincón
2012;6;20;16;30;20/6/2012;11;No aplica;No aplica;Arma de fuego;NA;NA;Homicidios culposos;Caminata;Primaria;Estudiante;Masculino;San Javier;1315;13;Nuevos Conquistadores
2012;6;21;4;15;21/6/2012;25;No aplica;No aplica;Arma de fuego;Soltero;NA;En proceso de categorización;Caminata;Primaria;Vendedor ambulante;Masculino;Villa Hermosa;0812;08;La Libertad
2012;6;21;11;39;21/6/2012;43;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Universitario;Docente;Masculino;La América;1205;12;La Floresta
2012;6;22;11;31;22/6/2012;48;No;No;Arma de fuego;Viudo;NA;Homicidios asociados a hurtos;Automóvil;Bachillerato;Técnico;Femenino;Belén;1601;16;Fátima
2012;6;22;11;31;22/6/2012;22;No aplica;No aplica;Arma de fuego;Soltero;NA;Homicidios asociados a hurtos;Automóvil;Tecnología;Técnico;Masculino;Belén;1601;16;Fátima
2012;6;22;17;15;22/6/2012;44;No aplica;No aplica;Arma de fuego;Casado;NA;Homicidios asociados a hurtos;Autobus;NA;Conductor;Masculino;Buenos Aires;0905;09;Alejandro Echavarría
2012;6;22;19;40;22/6/2012;27;Conexión;Si;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Primaria;Ama de casa;Femenino;San Cristóbal;6014;60;La Loma
2012;6;22;19;40;22/6/2012;13;Conexión;Si;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Caminata;Primaria;Ama de casa;Femenino;San Cristóbal;6014;60;La Loma
2012;6;23;11;43;23/6/2012;30;No aplica;No aplica;Cortopunzante;NA;NA;En proceso de categorización;Caminata;NA;NA;Masculino;La Candelaria;1013;10;Barrio Colón
2012;6;23;11;50;23/6/2012;65;No aplica;No aplica;Cortopunzante;NA;NA;En proceso de categorización;NA;NA;NA;Masculino;Villa Hermosa;0801;08;Villa Hermosa
2012;6;23;12;40;23/6/2012;44;No aplica;No aplica;Arma de fuego;Casado;NA;Homicidios asociados a hurtos;Caminata;Bachillerato;Comerciante;Masculino;Laureles Estadio;1102;11;Suramericana
2012;6;23;23;40;23/6/2012;37;No aplica;No aplica;Cortopunzante;NA;NA;Convivencia;Caminata;NA;NA;Masculino;La Candelaria;1018;10;Villa Nueva
2012;6;24;2;50;24/6/2012;26;No;No;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;En ejercicio de la prostitución;Femenino;La Candelaria;1001;10;Prado
2012;6;24;8;50;24/6/2012;20;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Caminata;NA;Desempleado;Masculino;San Javier;1306;13;La Pradera
2012;6;24;11;0;24/6/2012;29;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Autobus;Bachillerato;Conductor;Masculino;San Javier;1316;13;El Salado
2012;6;24;17;49;24/6/2012;24;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Mecánico automotriz;Masculino;San Javier;1306;13;La Pradera
2012;6;24;18;57;24/6/2012;31;No aplica;No aplica;Arma de fuego;NA;NA;Homicidios asociados a hurtos;Caminata;NA;NA;Masculino;Villa Hermosa;0814;08;San Antonio
2012;6;24;22;30;24/6/2012;31;No aplica;No aplica;Arma de fuego;Soltero;NA;En proceso de categorización;Caminata;Primaria;Alistador o lavador de carros;Masculino;Manrique;0303;03;Campo Valdés No.2
2012;6;25;15;6;25/6/2012;33;Pareja;Si;Asfixia mecánica;Unión marital de hecho;NA;Violencia intrafamiliar;Caminata;NA;NA;Femenino;Aranjuez;0403;04;Palermo
2012;6;25;21;23;25/6/2012;23;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Estampador;Masculino;Popular;0106;01;Villa Guadalupe
2012;6;25;21;27;25/6/2012;19;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Primaria;Alistador o lavador de carros;Masculino;Doce de Octubre;0607;06;Kennedy
2012;6;26;7;27;26/6/2012;52;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Caminata;NA;NA;Masculino;Guayabal;1504;15;Santa Fé
2012;6;26;13;21;26/6/2012;45;No aplica;No aplica;Arma de fuego;NA;NA;En proceso de categorización;Caminata;NA;NA;Masculino;La Candelaria;1018;10;Villa Nueva
2012;6;26;14;21;26/6/2012;16;No aplica;No aplica;Arma de fuego;Soltero;NA;Homicidios asociados a hurtos;Caminata;Primaria;Desempleado;Masculino;Doce de Octubre;0607;06;Kennedy
2012;6;26;16;47;26/6/2012;20;No aplica;No aplica;Arma de fuego;Soltero;NA;En procedimiento de la fuerza pública;Caminata;Alfabeta;Desempleado;Masculino;La Candelaria;1019;10;La Candelaria
2012;6;26;16;47;26/6/2012;24;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;Grupos Delincuenciales Organizados;Caminata;NA;Desempleado;Masculino;La Candelaria;1019;10;La Candelaria
2012;6;26;22;32;26/6/2012;19;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Primaria;Desempleado;Masculino;San Javier;1301;13;El Pesebre
2012;6;27;20;30;27/6/2012;20;No aplica;No aplica;Arma de fuego;Soltero;NA;Homicidios asociados a hurtos;Caminata;Universitario;Dibujante;Masculino;San Javier;1318;13;Antonio Nariño
2012;6;27;22;30;27/6/2012;14;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Primaria;Desempleado;Masculino;Robledo;Inst_8;07;Universidad Nacional
2012;6;28;1;58;28/6/2012;4;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Caminata;NA;NA;Masculino;Popular;0105;01;Moscú No.2
2012;6;28;10;5;28/6/2012;31;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;Grupos Delincuenciales Organizados;Caminata;Primaria;Reciclador;Masculino;San Javier;1313;13;El Corazón
2012;6;28;20;35;28/6/2012;49;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;Homicidios asociados a hurtos;Caminata;Bachillerato;Pensionado o jubilado;Masculino;San Antonio de Prado;AUC2;80;San Antonio de Prado
2012;6;29;2;35;29/6/2012;48;No aplica;No aplica;Arma de fuego;Soltero;NA;Homicidios asociados a hurtos;Caminata;Primaria;Comerciante;Masculino;Santa Cruz;0206;02;Andalucía
2012;6;29;5;0;29/6/2012;30;No aplica;No aplica;Arma de fuego;NA;NA;En proceso de categorización;NA;NA;NA;Masculino;Castilla;0517;05;Caribe
